season,playerId,player,position,team,conference,category,statType,stat
2024,4606173,Joshua Celiscar,DL,Texas A&M,SEC,defensive,TFL,0
2024,4606173,Joshua Celiscar,DL,Texas A&M,SEC,defensive,TOT,1
2024,4608793,Jabre Barber,WR,Texas A&M,SEC,fumbles,FUM,1
2024,4608793,Jabre Barber,WR,Texas A&M,SEC,fumbles,LOST,0
2024,4608793,Jabre Barber,WR,Texas A&M,SEC,fumbles,REC,0
2024,4608793,Jabre Barber,WR,Texas A&M,SEC,puntReturns,AVG,3.5
2024,4608793,Jabre Barber,WR,Texas A&M,SEC,puntReturns,LONG,9
2024,4608793,Jabre Barber,WR,Texas A&M,SEC,puntReturns,NO,6
2024,4608793,Jabre Barber,WR,Texas A&M,SEC,puntReturns,TD,0
2024,4608793,Jabre Barber,WR,Texas A&M,SEC,puntReturns,YDS,21
2024,4608793,Jabre Barber,WR,Texas A&M,SEC,receiving,LONG,58
2024,4608793,Jabre Barber,WR,Texas A&M,SEC,receiving,REC,38
2024,4608793,Jabre Barber,WR,Texas A&M,SEC,receiving,TD,2
2024,4608793,Jabre Barber,WR,Texas A&M,SEC,receiving,YDS,381
2024,4608793,Jabre Barber,WR,Texas A&M,SEC,receiving,YPR,10.0
2024,4608793,Jabre Barber,WR,Texas A&M,SEC,rushing,CAR,8
2024,4608793,Jabre Barber,WR,Texas A&M,SEC,rushing,LONG,8
2024,4608793,Jabre Barber,WR,Texas A&M,SEC,rushing,TD,0
2024,4608793,Jabre Barber,WR,Texas A&M,SEC,rushing,YDS,26
2024,4608793,Jabre Barber,WR,Texas A&M,SEC,rushing,YPC,3.3
2024,4612298,Albert Regis,DT,Texas A&M,SEC,defensive,PD,6
2024,4612298,Albert Regis,DT,Texas A&M,SEC,defensive,QB HUR,2
2024,4612298,Albert Regis,DT,Texas A&M,SEC,defensive,SACKS,0.5
2024,4612298,Albert Regis,DT,Texas A&M,SEC,defensive,SOLO,16
2024,4612298,Albert Regis,DT,Texas A&M,SEC,defensive,TD,0
2024,4612298,Albert Regis,DT,Texas A&M,SEC,defensive,TFL,3.0
2024,4612298,Albert Regis,DT,Texas A&M,SEC,defensive,TOT,36
2024,4683044,Brian Mayes,DB,Texas A&M,SEC,defensive,PD,5
2024,4683044,Brian Mayes,DB,Texas A&M,SEC,defensive,QB HUR,0
2024,4683044,Brian Mayes,DB,Texas A&M,SEC,defensive,SACKS,0
2024,4683044,Brian Mayes,DB,Texas A&M,SEC,defensive,SOLO,17
2024,4683044,Brian Mayes,DB,Texas A&M,SEC,defensive,TD,0
2024,4683044,Brian Mayes,DB,Texas A&M,SEC,defensive,TFL,0
2024,4683044,Brian Mayes,DB,Texas A&M,SEC,defensive,TOT,27
2024,4683044,Brian Mayes,DB,Texas A&M,SEC,fumbles,FUM,0
2024,4683044,Brian Mayes,DB,Texas A&M,SEC,fumbles,LOST,0
2024,4683044,Brian Mayes,DB,Texas A&M,SEC,fumbles,REC,1
2024,4683044,Brian Mayes,DB,Texas A&M,SEC,interceptions,AVG,10.5
2024,4683044,Brian Mayes,DB,Texas A&M,SEC,interceptions,INT,4
2024,4683044,Brian Mayes,DB,Texas A&M,SEC,interceptions,TD,0
2024,4683044,Brian Mayes,DB,Texas A&M,SEC,interceptions,YDS,42
2024,4685144,Moose Muhammad III,WR,Texas A&M,SEC,receiving,LONG,20
2024,4685144,Moose Muhammad III,WR,Texas A&M,SEC,receiving,REC,6
2024,4685144,Moose Muhammad III,WR,Texas A&M,SEC,receiving,TD,2
2024,4685144,Moose Muhammad III,WR,Texas A&M,SEC,receiving,YDS,55
2024,4685144,Moose Muhammad III,WR,Texas A&M,SEC,receiving,YPR,9.2
2024,4685255,Bryce Anderson,DB,Texas A&M,SEC,defensive,PD,2
2024,4685255,Bryce Anderson,DB,Texas A&M,SEC,defensive,QB HUR,0
2024,4685255,Bryce Anderson,DB,Texas A&M,SEC,defensive,SACKS,0
2024,4685255,Bryce Anderson,DB,Texas A&M,SEC,defensive,SOLO,16
2024,4685255,Bryce Anderson,DB,Texas A&M,SEC,defensive,TD,1
2024,4685255,Bryce Anderson,DB,Texas A&M,SEC,defensive,TFL,2.5
2024,4685255,Bryce Anderson,DB,Texas A&M,SEC,defensive,TOT,24
2024,4685255,Bryce Anderson,DB,Texas A&M,SEC,interceptions,AVG,45.0
2024,4685255,Bryce Anderson,DB,Texas A&M,SEC,interceptions,INT,1
2024,4685255,Bryce Anderson,DB,Texas A&M,SEC,interceptions,TD,1
2024,4685255,Bryce Anderson,DB,Texas A&M,SEC,interceptions,YDS,45
2024,4685273,Gabriel Brownlow-Dindy,DL,Texas A&M,SEC,defensive,PD,0
2024,4685273,Gabriel Brownlow-Dindy,DL,Texas A&M,SEC,defensive,QB HUR,0
2024,4685273,Gabriel Brownlow-Dindy,DL,Texas A&M,SEC,defensive,SACKS,0
2024,4685273,Gabriel Brownlow-Dindy,DL,Texas A&M,SEC,defensive,SOLO,0
2024,4685273,Gabriel Brownlow-Dindy,DL,Texas A&M,SEC,defensive,TD,0
2024,4685273,Gabriel Brownlow-Dindy,DL,Texas A&M,SEC,defensive,TFL,0.5
2024,4685273,Gabriel Brownlow-Dindy,DL,Texas A&M,SEC,defensive,TOT,1
2024,4685420,Jarred Kerr,S,Texas A&M,SEC,defensive,PD,0
2024,4685420,Jarred Kerr,S,Texas A&M,SEC,defensive,QB HUR,0
2024,4685420,Jarred Kerr,S,Texas A&M,SEC,defensive,SACKS,0
2024,4685420,Jarred Kerr,S,Texas A&M,SEC,defensive,SOLO,1
2024,4685420,Jarred Kerr,S,Texas A&M,SEC,defensive,TD,0
2024,4685420,Jarred Kerr,S,Texas A&M,SEC,defensive,TFL,0
2024,4685420,Jarred Kerr,S,Texas A&M,SEC,defensive,TOT,6
2024,4685470,Le'Veon Moss,RB,Texas A&M,SEC,fumbles,FUM,2
2024,4685470,Le'Veon Moss,RB,Texas A&M,SEC,fumbles,LOST,2
2024,4685470,Le'Veon Moss,RB,Texas A&M,SEC,fumbles,REC,0
2024,4685470,Le'Veon Moss,RB,Texas A&M,SEC,receiving,LONG,20
2024,4685470,Le'Veon Moss,RB,Texas A&M,SEC,receiving,REC,10
2024,4685470,Le'Veon Moss,RB,Texas A&M,SEC,receiving,TD,0
2024,4685470,Le'Veon Moss,RB,Texas A&M,SEC,receiving,YDS,141
2024,4685470,Le'Veon Moss,RB,Texas A&M,SEC,receiving,YPR,14.1
2024,4685470,Le'Veon Moss,RB,Texas A&M,SEC,rushing,CAR,121
2024,4685470,Le'Veon Moss,RB,Texas A&M,SEC,rushing,LONG,75
2024,4685470,Le'Veon Moss,RB,Texas A&M,SEC,rushing,TD,10
2024,4685470,Le'Veon Moss,RB,Texas A&M,SEC,rushing,YDS,765
2024,4685470,Le'Veon Moss,RB,Texas A&M,SEC,rushing,YPC,6.3
2024,4685562,Shemar Stewart,DL,Texas A&M,SEC,defensive,PD,2
2024,4685562,Shemar Stewart,DL,Texas A&M,SEC,defensive,QB HUR,7
2024,4685562,Shemar Stewart,DL,Texas A&M,SEC,defensive,SACKS,1.5
2024,4685562,Shemar Stewart,DL,Texas A&M,SEC,defensive,SOLO,14
2024,4685562,Shemar Stewart,DL,Texas A&M,SEC,defensive,TD,0
2024,4685562,Shemar Stewart,DL,Texas A&M,SEC,defensive,TFL,5.5
2024,4685562,Shemar Stewart,DL,Texas A&M,SEC,defensive,TOT,31
2024,4685572,Malick Sylla,LB,Texas A&M,SEC,defensive,PD,0
2024,4685572,Malick Sylla,LB,Texas A&M,SEC,defensive,QB HUR,0
2024,4685572,Malick Sylla,LB,Texas A&M,SEC,defensive,SACKS,2
2024,4685572,Malick Sylla,LB,Texas A&M,SEC,defensive,SOLO,4
2024,4685572,Malick Sylla,LB,Texas A&M,SEC,defensive,TD,0
2024,4685572,Malick Sylla,LB,Texas A&M,SEC,defensive,TFL,3
2024,4685572,Malick Sylla,LB,Texas A&M,SEC,defensive,TOT,6
2024,4685574,Conner Weigman,QB,Texas A&M,SEC,passing,ATT,114
2024,4685574,Conner Weigman,QB,Texas A&M,SEC,passing,COMPLETIONS,64
2024,4685574,Conner Weigman,QB,Texas A&M,SEC,passing,INT,5
2024,4685574,Conner Weigman,QB,Texas A&M,SEC,passing,PCT,0.561
2024,4685574,Conner Weigman,QB,Texas A&M,SEC,passing,TD,3
2024,4685574,Conner Weigman,QB,Texas A&M,SEC,passing,YDS,819
2024,4685574,Conner Weigman,QB,Texas A&M,SEC,passing,YPA,7.2
2024,4685574,Conner Weigman,QB,Texas A&M,SEC,rushing,CAR,28
2024,4685574,Conner Weigman,QB,Texas A&M,SEC,rushing,LONG,18
2024,4685574,Conner Weigman,QB,Texas A&M,SEC,rushing,TD,0
2024,4685574,Conner Weigman,QB,Texas A&M,SEC,rushing,YDS,101
2024,4685574,Conner Weigman,QB,Texas A&M,SEC,rushing,YPC,3.6
2024,4685784,Tre Watson,TE,Texas A&M,SEC,receiving,LONG,33
2024,4685784,Tre Watson,TE,Texas A&M,SEC,receiving,REC,21
2024,4685784,Tre Watson,TE,Texas A&M,SEC,receiving,TD,1
2024,4685784,Tre Watson,TE,Texas A&M,SEC,receiving,YDS,280
2024,4685784,Tre Watson,TE,Texas A&M,SEC,receiving,YPR,13.3
2024,4692664,Drake Bhatia,PK,Texas A&M,SEC,kicking,FGA,0
2024,4692664,Drake Bhatia,PK,Texas A&M,SEC,kicking,FGM,0
2024,4692664,Drake Bhatia,PK,Texas A&M,SEC,kicking,LONG,0
2024,4692664,Drake Bhatia,PK,Texas A&M,SEC,kicking,PCT,0
2024,4692664,Drake Bhatia,PK,Texas A&M,SEC,kicking,PTS,1
2024,4692664,Drake Bhatia,PK,Texas A&M,SEC,kicking,XPA,1
2024,4692664,Drake Bhatia,PK,Texas A&M,SEC,kicking,XPM,1
2024,4710752,Cashius Howell,DE,Texas A&M,SEC,defensive,PD,7
2024,4710752,Cashius Howell,DE,Texas A&M,SEC,defensive,QB HUR,8
2024,4710752,Cashius Howell,DE,Texas A&M,SEC,defensive,SACKS,4
2024,4710752,Cashius Howell,DE,Texas A&M,SEC,defensive,SOLO,26
2024,4710752,Cashius Howell,DE,Texas A&M,SEC,defensive,TD,0
2024,4710752,Cashius Howell,DE,Texas A&M,SEC,defensive,TFL,8.5
2024,4710752,Cashius Howell,DE,Texas A&M,SEC,defensive,TOT,40
2024,4710752,Cashius Howell,DE,Texas A&M,SEC,interceptions,AVG,6.0
2024,4710752,Cashius Howell,DE,Texas A&M,SEC,interceptions,INT,1
2024,4710752,Cashius Howell,DE,Texas A&M,SEC,interceptions,TD,0
2024,4710752,Cashius Howell,DE,Texas A&M,SEC,interceptions,YDS,6
2024,4718457,Noah Thomas,WR,Texas A&M,SEC,defensive,PD,0
2024,4718457,Noah Thomas,WR,Texas A&M,SEC,defensive,QB HUR,0
2024,4718457,Noah Thomas,WR,Texas A&M,SEC,defensive,SACKS,0
2024,4718457,Noah Thomas,WR,Texas A&M,SEC,defensive,SOLO,1
2024,4718457,Noah Thomas,WR,Texas A&M,SEC,defensive,TD,0
2024,4718457,Noah Thomas,WR,Texas A&M,SEC,defensive,TFL,0
2024,4718457,Noah Thomas,WR,Texas A&M,SEC,defensive,TOT,1
2024,4718457,Noah Thomas,WR,Texas A&M,SEC,receiving,LONG,73
2024,4718457,Noah Thomas,WR,Texas A&M,SEC,receiving,REC,39
2024,4718457,Noah Thomas,WR,Texas A&M,SEC,receiving,TD,8
2024,4718457,Noah Thomas,WR,Texas A&M,SEC,receiving,YDS,574
2024,4718457,Noah Thomas,WR,Texas A&M,SEC,receiving,YPR,14.7
2024,4718457,Noah Thomas,WR,Texas A&M,SEC,rushing,CAR,4
2024,4718457,Noah Thomas,WR,Texas A&M,SEC,rushing,LONG,10
2024,4718457,Noah Thomas,WR,Texas A&M,SEC,rushing,TD,0
2024,4718457,Noah Thomas,WR,Texas A&M,SEC,rushing,YDS,18
2024,4718457,Noah Thomas,WR,Texas A&M,SEC,rushing,YPC,4.5
2024,4827041,Jacob Bostick,WR,Texas A&M,SEC,defensive,PD,0
2024,4827041,Jacob Bostick,WR,Texas A&M,SEC,defensive,QB HUR,0
2024,4827041,Jacob Bostick,WR,Texas A&M,SEC,defensive,SACKS,0
2024,4827041,Jacob Bostick,WR,Texas A&M,SEC,defensive,SOLO,1
2024,4827041,Jacob Bostick,WR,Texas A&M,SEC,defensive,TD,0
2024,4827041,Jacob Bostick,WR,Texas A&M,SEC,defensive,TFL,0
2024,4827041,Jacob Bostick,WR,Texas A&M,SEC,defensive,TOT,1
2024,4827041,Jacob Bostick,WR,Texas A&M,SEC,receiving,LONG,14
2024,4827041,Jacob Bostick,WR,Texas A&M,SEC,receiving,REC,1
2024,4827041,Jacob Bostick,WR,Texas A&M,SEC,receiving,TD,0
2024,4827041,Jacob Bostick,WR,Texas A&M,SEC,receiving,YDS,14
2024,4827041,Jacob Bostick,WR,Texas A&M,SEC,receiving,YPR,14.0
2024,4833355,Nic Caraway,DL,Texas A&M,SEC,defensive,PD,2
2024,4833355,Nic Caraway,DL,Texas A&M,SEC,defensive,QB HUR,4
2024,4833355,Nic Caraway,DL,Texas A&M,SEC,defensive,SACKS,4.0
2024,4833355,Nic Caraway,DL,Texas A&M,SEC,defensive,SOLO,27
2024,4833355,Nic Caraway,DL,Texas A&M,SEC,defensive,TD,0
2024,4833355,Nic Caraway,DL,Texas A&M,SEC,defensive,TFL,14.0
2024,4833355,Nic Caraway,DL,Texas A&M,SEC,defensive,TOT,37
2024,4870644,Dalton Brooks,S,Texas A&M,SEC,defensive,PD,2
2024,4870644,Dalton Brooks,S,Texas A&M,SEC,defensive,QB HUR,3
2024,4870644,Dalton Brooks,S,Texas A&M,SEC,defensive,SACKS,1
2024,4870644,Dalton Brooks,S,Texas A&M,SEC,defensive,SOLO,38
2024,4870644,Dalton Brooks,S,Texas A&M,SEC,defensive,TD,0
2024,4870644,Dalton Brooks,S,Texas A&M,SEC,defensive,TFL,5.5
2024,4870644,Dalton Brooks,S,Texas A&M,SEC,defensive,TOT,59
2024,4870644,Dalton Brooks,S,Texas A&M,SEC,interceptions,AVG,0.0
2024,4870644,Dalton Brooks,S,Texas A&M,SEC,interceptions,INT,1
2024,4870644,Dalton Brooks,S,Texas A&M,SEC,interceptions,TD,0
2024,4870644,Dalton Brooks,S,Texas A&M,SEC,interceptions,YDS,0
2024,4870644,Dalton Brooks,S,Texas A&M,SEC,kickReturns,AVG,18.0
2024,4870644,Dalton Brooks,S,Texas A&M,SEC,kickReturns,LONG,20
2024,4870644,Dalton Brooks,S,Texas A&M,SEC,kickReturns,NO,2
2024,4870644,Dalton Brooks,S,Texas A&M,SEC,kickReturns,TD,0
2024,4870644,Dalton Brooks,S,Texas A&M,SEC,kickReturns,YDS,36
2024,4870843,Theo Melin Ohrstrom,TE,Texas A&M,SEC,defensive,PD,0
2024,4870843,Theo Melin Ohrstrom,TE,Texas A&M,SEC,defensive,QB HUR,0
2024,4870843,Theo Melin Ohrstrom,TE,Texas A&M,SEC,defensive,SACKS,0
2024,4870843,Theo Melin Ohrstrom,TE,Texas A&M,SEC,defensive,SOLO,1
2024,4870843,Theo Melin Ohrstrom,TE,Texas A&M,SEC,defensive,TD,0
2024,4870843,Theo Melin Ohrstrom,TE,Texas A&M,SEC,defensive,TFL,0
2024,4870843,Theo Melin Ohrstrom,TE,Texas A&M,SEC,defensive,TOT,1
2024,4870843,Theo Melin Ohrstrom,TE,Texas A&M,SEC,receiving,LONG,30
2024,4870843,Theo Melin Ohrstrom,TE,Texas A&M,SEC,receiving,REC,10
2024,4870843,Theo Melin Ohrstrom,TE,Texas A&M,SEC,receiving,TD,2
2024,4870843,Theo Melin Ohrstrom,TE,Texas A&M,SEC,receiving,YDS,184
2024,4870843,Theo Melin Ohrstrom,TE,Texas A&M,SEC,receiving,YPR,18.4
2024,4870934,Rueben Owens,RB,Texas A&M,SEC,receiving,LONG,6
2024,4870934,Rueben Owens,RB,Texas A&M,SEC,receiving,REC,1
2024,4870934,Rueben Owens,RB,Texas A&M,SEC,receiving,TD,0
2024,4870934,Rueben Owens,RB,Texas A&M,SEC,receiving,YDS,6
2024,4870934,Rueben Owens,RB,Texas A&M,SEC,receiving,YPR,6.0
2024,4870934,Rueben Owens,RB,Texas A&M,SEC,rushing,CAR,16
2024,4870934,Rueben Owens,RB,Texas A&M,SEC,rushing,LONG,11
2024,4870934,Rueben Owens,RB,Texas A&M,SEC,rushing,TD,0
2024,4870934,Rueben Owens,RB,Texas A&M,SEC,rushing,YDS,66
2024,4870934,Rueben Owens,RB,Texas A&M,SEC,rushing,YPC,4.1
2024,4870971,Marcel Reed,QB,Texas A&M,SEC,fumbles,FUM,5
2024,4870971,Marcel Reed,QB,Texas A&M,SEC,fumbles,LOST,2
2024,4870971,Marcel Reed,QB,Texas A&M,SEC,fumbles,REC,0
2024,4870971,Marcel Reed,QB,Texas A&M,SEC,passing,ATT,240
2024,4870971,Marcel Reed,QB,Texas A&M,SEC,passing,COMPLETIONS,147
2024,4870971,Marcel Reed,QB,Texas A&M,SEC,passing,INT,6
2024,4870971,Marcel Reed,QB,Texas A&M,SEC,passing,PCT,0.613
2024,4870971,Marcel Reed,QB,Texas A&M,SEC,passing,TD,15
2024,4870971,Marcel Reed,QB,Texas A&M,SEC,passing,YDS,1864
2024,4870971,Marcel Reed,QB,Texas A&M,SEC,passing,YPA,7.8
2024,4870971,Marcel Reed,QB,Texas A&M,SEC,receiving,LONG,4
2024,4870971,Marcel Reed,QB,Texas A&M,SEC,receiving,REC,0
2024,4870971,Marcel Reed,QB,Texas A&M,SEC,receiving,TD,0
2024,4870971,Marcel Reed,QB,Texas A&M,SEC,receiving,YDS,4
2024,4870971,Marcel Reed,QB,Texas A&M,SEC,receiving,YPR,0
2024,4870971,Marcel Reed,QB,Texas A&M,SEC,rushing,CAR,116
2024,4870971,Marcel Reed,QB,Texas A&M,SEC,rushing,LONG,31
2024,4870971,Marcel Reed,QB,Texas A&M,SEC,rushing,TD,7
2024,4870971,Marcel Reed,QB,Texas A&M,SEC,rushing,YDS,547
2024,4870971,Marcel Reed,QB,Texas A&M,SEC,rushing,YPC,4.7
2024,4871075,Jayvon Thomas,CB,Texas A&M,SEC,defensive,PD,0
2024,4871075,Jayvon Thomas,CB,Texas A&M,SEC,defensive,QB HUR,0
2024,4871075,Jayvon Thomas,CB,Texas A&M,SEC,defensive,SACKS,0
2024,4871075,Jayvon Thomas,CB,Texas A&M,SEC,defensive,SOLO,13
2024,4871075,Jayvon Thomas,CB,Texas A&M,SEC,defensive,TD,0
2024,4871075,Jayvon Thomas,CB,Texas A&M,SEC,defensive,TFL,1
2024,4871075,Jayvon Thomas,CB,Texas A&M,SEC,defensive,TOT,17
2024,4871075,Jayvon Thomas,CB,Texas A&M,SEC,interceptions,AVG,15.0
2024,4871075,Jayvon Thomas,CB,Texas A&M,SEC,interceptions,INT,1
2024,4871075,Jayvon Thomas,CB,Texas A&M,SEC,interceptions,TD,0
2024,4871075,Jayvon Thomas,CB,Texas A&M,SEC,interceptions,YDS,15
2024,4875181,Scooby Williams,LB,Texas A&M,SEC,defensive,PD,4
2024,4875181,Scooby Williams,LB,Texas A&M,SEC,defensive,QB HUR,2
2024,4875181,Scooby Williams,LB,Texas A&M,SEC,defensive,SACKS,0
2024,4875181,Scooby Williams,LB,Texas A&M,SEC,defensive,SOLO,23
2024,4875181,Scooby Williams,LB,Texas A&M,SEC,defensive,TD,0
2024,4875181,Scooby Williams,LB,Texas A&M,SEC,defensive,TFL,7.5
2024,4875181,Scooby Williams,LB,Texas A&M,SEC,defensive,TOT,43
2024,4875181,Scooby Williams,LB,Texas A&M,SEC,fumbles,FUM,0
2024,4875181,Scooby Williams,LB,Texas A&M,SEC,fumbles,LOST,0
2024,4875181,Scooby Williams,LB,Texas A&M,SEC,fumbles,REC,1
2024,4875181,Scooby Williams,LB,Texas A&M,SEC,interceptions,AVG,32.0
2024,4875181,Scooby Williams,LB,Texas A&M,SEC,interceptions,INT,1
2024,4875181,Scooby Williams,LB,Texas A&M,SEC,interceptions,TD,0
2024,4875181,Scooby Williams,LB,Texas A&M,SEC,interceptions,YDS,32
2024,4879611,Amari Daniels,RB,Texas A&M,SEC,receiving,LONG,22
2024,4879611,Amari Daniels,RB,Texas A&M,SEC,receiving,REC,7
2024,4879611,Amari Daniels,RB,Texas A&M,SEC,receiving,TD,0
2024,4879611,Amari Daniels,RB,Texas A&M,SEC,receiving,YDS,60
2024,4879611,Amari Daniels,RB,Texas A&M,SEC,receiving,YPR,8.6
2024,4879611,Amari Daniels,RB,Texas A&M,SEC,rushing,CAR,139
2024,4879611,Amari Daniels,RB,Texas A&M,SEC,rushing,LONG,71
2024,4879611,Amari Daniels,RB,Texas A&M,SEC,rushing,TD,8
2024,4879611,Amari Daniels,RB,Texas A&M,SEC,rushing,YDS,661
2024,4879611,Amari Daniels,RB,Texas A&M,SEC,rushing,YPC,4.8
2024,4879612,Randy Bond,PK,Texas A&M,SEC,defensive,PD,0
2024,4879612,Randy Bond,PK,Texas A&M,SEC,defensive,QB HUR,0
2024,4879612,Randy Bond,PK,Texas A&M,SEC,defensive,SACKS,0
2024,4879612,Randy Bond,PK,Texas A&M,SEC,defensive,SOLO,1
2024,4879612,Randy Bond,PK,Texas A&M,SEC,defensive,TD,0
2024,4879612,Randy Bond,PK,Texas A&M,SEC,defensive,TFL,0
2024,4879612,Randy Bond,PK,Texas A&M,SEC,defensive,TOT,1
2024,4879612,Randy Bond,PK,Texas A&M,SEC,kicking,FGA,24
2024,4879612,Randy Bond,PK,Texas A&M,SEC,kicking,FGM,20
2024,4879612,Randy Bond,PK,Texas A&M,SEC,kicking,LONG,55
2024,4879612,Randy Bond,PK,Texas A&M,SEC,kicking,PCT,0.833
2024,4879612,Randy Bond,PK,Texas A&M,SEC,kicking,PTS,106
2024,4879612,Randy Bond,PK,Texas A&M,SEC,kicking,XPA,46
2024,4879612,Randy Bond,PK,Texas A&M,SEC,kicking,XPM,46
2024,4899360,Jaden Platt,TE,Texas A&M,SEC,kickReturns,AVG,11.0
2024,4899360,Jaden Platt,TE,Texas A&M,SEC,kickReturns,LONG,11
2024,4899360,Jaden Platt,TE,Texas A&M,SEC,kickReturns,NO,1
2024,4899360,Jaden Platt,TE,Texas A&M,SEC,kickReturns,TD,0
2024,4899360,Jaden Platt,TE,Texas A&M,SEC,kickReturns,YDS,11
2024,4899422,Bravion Rogers,DB,Texas A&M,SEC,defensive,PD,0
2024,4899422,Bravion Rogers,DB,Texas A&M,SEC,defensive,QB HUR,0
2024,4899422,Bravion Rogers,DB,Texas A&M,SEC,defensive,SACKS,0
2024,4899422,Bravion Rogers,DB,Texas A&M,SEC,defensive,SOLO,5
2024,4899422,Bravion Rogers,DB,Texas A&M,SEC,defensive,TD,0
2024,4899422,Bravion Rogers,DB,Texas A&M,SEC,defensive,TFL,1
2024,4899422,Bravion Rogers,DB,Texas A&M,SEC,defensive,TOT,7
2024,4912218,Cyrus Allen,WR,Texas A&M,SEC,receiving,LONG,73
2024,4912218,Cyrus Allen,WR,Texas A&M,SEC,receiving,REC,18
2024,4912218,Cyrus Allen,WR,Texas A&M,SEC,receiving,TD,1
2024,4912218,Cyrus Allen,WR,Texas A&M,SEC,receiving,YDS,269
2024,4912218,Cyrus Allen,WR,Texas A&M,SEC,receiving,YPR,14.9
2024,4917859,Taurean York,LB,Texas A&M,SEC,defensive,PD,4
2024,4917859,Taurean York,LB,Texas A&M,SEC,defensive,QB HUR,2
2024,4917859,Taurean York,LB,Texas A&M,SEC,defensive,SACKS,2.5
2024,4917859,Taurean York,LB,Texas A&M,SEC,defensive,SOLO,36
2024,4917859,Taurean York,LB,Texas A&M,SEC,defensive,TD,0
2024,4917859,Taurean York,LB,Texas A&M,SEC,defensive,TFL,9.5
2024,4917859,Taurean York,LB,Texas A&M,SEC,defensive,TOT,83
2024,4917859,Taurean York,LB,Texas A&M,SEC,fumbles,FUM,0
2024,4917859,Taurean York,LB,Texas A&M,SEC,fumbles,LOST,0
2024,4917859,Taurean York,LB,Texas A&M,SEC,fumbles,REC,1
2024,4917859,Taurean York,LB,Texas A&M,SEC,interceptions,AVG,0.0
2024,4917859,Taurean York,LB,Texas A&M,SEC,interceptions,INT,1
2024,4917859,Taurean York,LB,Texas A&M,SEC,interceptions,TD,0
2024,4917859,Taurean York,LB,Texas A&M,SEC,interceptions,YDS,0
2024,4950396,Marcus Ratcliffe,S,Texas A&M,SEC,defensive,PD,0
2024,4950396,Marcus Ratcliffe,S,Texas A&M,SEC,defensive,QB HUR,1
2024,4950396,Marcus Ratcliffe,S,Texas A&M,SEC,defensive,SACKS,0
2024,4950396,Marcus Ratcliffe,S,Texas A&M,SEC,defensive,SOLO,28
2024,4950396,Marcus Ratcliffe,S,Texas A&M,SEC,defensive,TD,0
2024,4950396,Marcus Ratcliffe,S,Texas A&M,SEC,defensive,TFL,3.5
2024,4950396,Marcus Ratcliffe,S,Texas A&M,SEC,defensive,TOT,48
2024,4950396,Marcus Ratcliffe,S,Texas A&M,SEC,interceptions,AVG,4.0
2024,4950396,Marcus Ratcliffe,S,Texas A&M,SEC,interceptions,INT,3
2024,4950396,Marcus Ratcliffe,S,Texas A&M,SEC,interceptions,TD,0
2024,4950396,Marcus Ratcliffe,S,Texas A&M,SEC,interceptions,YDS,12
2024,4950555,Samu Taumanupepe,DL,Texas A&M,SEC,defensive,PD,0
2024,4950555,Samu Taumanupepe,DL,Texas A&M,SEC,defensive,QB HUR,0
2024,4950555,Samu Taumanupepe,DL,Texas A&M,SEC,defensive,SACKS,0
2024,4950555,Samu Taumanupepe,DL,Texas A&M,SEC,defensive,SOLO,4
2024,4950555,Samu Taumanupepe,DL,Texas A&M,SEC,defensive,TD,0
2024,4950555,Samu Taumanupepe,DL,Texas A&M,SEC,defensive,TFL,0
2024,4950555,Samu Taumanupepe,DL,Texas A&M,SEC,defensive,TOT,6
2024,5027438,Tyler White,P,Texas A&M,SEC,punting,In 20,25
2024,5027438,Tyler White,P,Texas A&M,SEC,punting,LONG,69
2024,5027438,Tyler White,P,Texas A&M,SEC,punting,NO,46
2024,5027438,Tyler White,P,Texas A&M,SEC,punting,TB,6
2024,5027438,Tyler White,P,Texas A&M,SEC,punting,YDS,2064
2024,5027438,Tyler White,P,Texas A&M,SEC,punting,YPP,44.9
2024,5078108,Daymion Sanford,LB,Texas A&M,SEC,defensive,PD,4
2024,5078108,Daymion Sanford,LB,Texas A&M,SEC,defensive,QB HUR,1
2024,5078108,Daymion Sanford,LB,Texas A&M,SEC,defensive,SACKS,1
2024,5078108,Daymion Sanford,LB,Texas A&M,SEC,defensive,SOLO,24
2024,5078108,Daymion Sanford,LB,Texas A&M,SEC,defensive,TD,0
2024,5078108,Daymion Sanford,LB,Texas A&M,SEC,defensive,TFL,3.5
2024,5078108,Daymion Sanford,LB,Texas A&M,SEC,defensive,TOT,33
2024,5079326,Terry Bussey,WR,Texas A&M,SEC,fumbles,FUM,1
2024,5079326,Terry Bussey,WR,Texas A&M,SEC,fumbles,LOST,0
2024,5079326,Terry Bussey,WR,Texas A&M,SEC,fumbles,REC,0
2024,5079326,Terry Bussey,WR,Texas A&M,SEC,kickReturns,AVG,24.1
2024,5079326,Terry Bussey,WR,Texas A&M,SEC,kickReturns,LONG,52
2024,5079326,Terry Bussey,WR,Texas A&M,SEC,kickReturns,NO,9
2024,5079326,Terry Bussey,WR,Texas A&M,SEC,kickReturns,TD,0
2024,5079326,Terry Bussey,WR,Texas A&M,SEC,kickReturns,YDS,217
2024,5079326,Terry Bussey,WR,Texas A&M,SEC,puntReturns,AVG,5.3
2024,5079326,Terry Bussey,WR,Texas A&M,SEC,puntReturns,LONG,10
